iqr adjusted analysis,1
adjusted analysis female,1
month interquartile range,1
saw fewer new,1
matureaged job seekers,1
job seekers goal,1
impact firm performance,1
firm performance data,1
sequencing task working,1
nonlocal bidder firms,1
nonfinancial performance found,1
innovation strategy performance,1
card sequencing task,1
chronological age job,1
program quality outcomes,1
active participation inclusive,1
participation inclusive water,1
inclusive water sanitation,1
water sanitation hygiene,1
gender roles limit,1
access formal education,1
formal education employment,1
reduce skills experience,1
skills experience capacity,1
interviewed men women,1
cleanliness health improvements,1
men women communitybased,1
districts nepal identified,1
nepal identified challenges,1
identified challenges sources,1
theory assessed successes,1
assessed successes achieving,1
successes achieving intermediate,1
adoption appropriateness sustainability,1
conventional gender roles,1
relational approaches leveraged,1
drivers sanctions drive,1
working outside home,1
outside home perceived,1
home perceived traditionally,1
role companionship emotional,1
community leaders helped,1
leaders helped mitigate,1
likely receive low,1
gender differences math,1
cfos foreign experience,1
international rd teams,1
customer experience performance,1
construct positive workrelated,1
social media use,1
positive workrelated identity,1
analysts forecast accuracy,1
foreign national origin,1
international migrant employees,1
prior studies shown,1
traineeassessor gender dyads,1
influence learners assessed,1
learners assessed feedback,1
assessed feedback receive,1
feedback receive investigated,1
receive investigated quality,1
investigated quality faculty,1
quality faculty narrative,1
faculty narrative comments,1
assessments surgical trainees,1
surgical trainees university,1
trainees university british,1
university british columbia,1
british columbia rated,1
columbia rated mcmaster,1
comment rating scale,1
inputted generalized linear,1
generalized linear mixed,1
linear mixed model,1
comments men assessors,1
trainees significantly positive,1
trainees reinforcing corrective,1
significantly positive comments,1
reinforcing corrective comments,1
assessments women assessors,1
comments ps men,1
positive comments men,1
corrective comments men,1
women trainees significantly,1
significant differences quality,1
trainees gender dyads,1
solutions improve reduce,1
internally coordinated responses,1
coordinated responses actions,1
responses actions inactions,1
groups internal andor,1
internal andor external,1
andor external stimuli,1
evidence systematic review,1
chapter details basis,1
migration technology adoption,1
models network formation,1
formation directed undirected,1
theory appropriate applications,1
appropriate applications comprises,1
typically generated use,1
generated use census,1
use census surveys,1
census surveys estimates,1
transparency algorithmbased hrm,1
opacity transparency algorithmbased,1
strategies reduce opacity,1
resource management hrm,1
chapter concludes caveats,1
variety human resource,1
key characteristic algorithmbased,1
reasons opaque algorithmbased,1
algorithmbased hrmthe ability,1
product assembling employee,1
antecedents phenomenon outcomes,1
support hiring decisions,1
crossrelate published leading,1
useful directions future,1
directions future embedding,1
future embedding discussion,1
agent specific humanlike,1
structure predictable interaction,1
nearly identical indicate,1
instead employing surveys,1
perceive simplify interpret,1
repertory grid technique,1
employing surveys incorporating,1
surveys incorporating predefined,1
incorporating predefined buying,1
predefined buying factors,1
buying factors based,1
factors based think,1
cognitive mapping methodology,1
mental health problems,1
financial constraints risk,1
people mental health,1
young people mental,1
consumer food waste,1
packaging consumer food,1
industries lowskill industries,1
effect time limits,1
ecodesign packaging consumer,1
time limits managers,1
contact editorinchief journal,1
directly contact editorinchief,1
apologize inconvenience,1
editorinchief journal,1
cause questions,1
directly contact,1
contact editorinchief,1
apologize,1
journal,1
inconvenience,1
labor investment efficiency,1
treatment labor investment,1
employee treatment labor,1
higher labor investment,1
investment efficiency evidence,1
investment efficiency stronger,1
investment efficiency postfinancial,1
deviations labor investment,1
labor investment level,1
individual contextual factors,1
analyze impact big,1
programmers creativity intention,1
personality traits extraversion,1
traits extraversion agreeableness,1
extraversion agreeableness conscientiousness,1
agreeableness conscientiousness neuroticism,1
conscientiousness neuroticism openness,1
neuroticism openness experience,1
collection behavior programmers,1
quantitative survey conducted,1
later analyzed smartpls,1
programmers working offshore,1
working offshore software,1
offshore software development,1
software development projects,1
survey conducted data,1
conducted data programmers,1
data programmers working,1
development projects data,1
inefficient labor investment,1
differences effects time,1
traits knowledge collection,1
rapid blitz chess,1
effects time constraint,1
personality traits knowledge,1
gender differences effects,1
standard rapid blitz,1
independent board members,1
significance statement,1
significance,1
scientific fields readily,1
fields readily replicable,1
readily replicable repeated,1
extremely valuable failed,1
reducing confidence original,1
prediction true replacing,1
true replacing positive,1
replacing positive evidence,1
positive evidence favor,1
evidence favor alternative,1
scientific transparency statement,1
scientific transparency,1
transparency statement,1
scientific,1
transparency,1
north korean male,1
perceived passion product,1
editorial boards journals,1
korean male female,1
female versus male,1
male female accents,1
accents north korean,1
passion product growth,1
passion product passion,1
product passion growth,1
aims identify factors,1
professional development strategies,1
factors influencing female,1
influencing female students,1
decisionmaking specialties specifically,1
specialties specifically surgery,1
specifically surgery interventional,1
surgery interventional radiology,1
radiology ir effort,1
electronic survey created,1
qualitative quantitative data,1
survey created assess,1
created assess qualitative,1
assess qualitative quantitative,1
electronic survey,1
quantitative data,1
survey created,1
created assess,1
assess qualitative,1
chicago il february,1
survey sent prior,1
surgery held university,1
held university chicago,1
university chicago chicago,1
sent prior symposium,1
prior symposium trainees,1
symposium trainees interested,1
trainees interested pursuing,1
pursuing ir surgery,1
female trainees registered,1
survey responded voluntarily,1
trainees registered sent,1
registered sent survey,1
sent survey responded,1
female trainees,1
responded voluntarily,1
trainees registered,1
registered sent,1
sent survey,1
negotiating public speaking,1
female planned pursue,1
planned pursue surgery,1
concerned valued colleagues,1
differences found ranking,1
found ranking motivating,1
areas seeking mentorship,1
seeking mentorship gender,1
mentorship gender diversity,1
intellectual rigor medicine,1
hrm radical innovation,1
level racial discrimination,1
evidence racial discrimination,1
moderating effect environmental,1
moderating role resource,1
stem business occupations,1
environmental management maturity,1
effect environmental commitment,1
labor mobility costs,1
written resident candidates,1
letters recommendation lor,1
predictors matching pediatric,1
matching pediatric surgery,1
pediatric surgery fellowship,1
surgery fellowship determined,1
fellowship determined gendered,1
determined gendered differences,1
recommendation lor considered,1
retrospective review blinded,1
fellowship program performed,1
review blinded lor,1
blinded lor fellowship,1
lor fellowship program,1
retrospective review,1
program performed,1
review blinded,1
blinded lor,1
lor fellowship,1
male lor contained,1
letters male lor,1
contained agentic terms,1
contained active possessive,1
included sociocommunal phrases,1
referenced spouses accomplishments,1
active possessive language,1
lor contained agentic,1
lor contained active,1
surgeons wrote letters,1
green training green,1
differing energy content,1
context differing energy,1
leader showed stereotypical,1
framework understanding women,1
levels sexual prejudice,1
theoretical framework understanding,1
aesthetic labor fit,1
food context differing,1
stereotypical characteristics successful,1
systematically review published,1
focus discrimination patients,1
review published exploring,1
published exploring workplace,1
physicians color focus,1
exploring workplace discrimination,1
color focus discrimination,1
systematically review,1
discrimination patients,1
review published,1
authors searched pubmed,1
searched pubmed psycinfo,1
pubmed psycinfo cinahl,1
psycinfo cinahl scopus,1
cinahl scopus academic,1
scopus academic search,1
academic search premier,1
search premier web,1
premier web science,1
web science performed,1
workplace discrimination experienced,1
experienced physicians color,1
nonphysician faculty trainees,1
discrimination experienced physicians,1
conducted surveys analyzed,1
surveys analyzed data,1
analyzed data interviews,1
data interviews andor,1
interviews andor focus,1
medium quality provided,1
preemployment personality trait,1
personality trait testing,1
physicians color comprising,1
hinges interpretation validationbackground,1
screens desirable personality,1
color comprising growing,1
comprising growing percentage,1
physician workforce healthcare,1
examine implement effective,1
implement effective ways,1
identify perceptions environment,1
perceptions environment women,1
environment women surgery,1
identify perceptions,1
academic institutions,1
perceptions environment,1
environment women,1
women surgery,1
identify,1
institutions,1
responses responses scenarios,1
faculty surgeons senior,1
semistructured interviews survey,1
interviews survey responses,1
survey responses responses,1
residents randomly selected,1
randomly selected participate,1
selected participate parallel,1
participate parallel concurrent,1
parallel concurrent quantitative,1
saturation achieved individuals,1
pay professional advancement,1
achieved individuals interviewed,1
individuals interviewed female,1
surgeons men women,1
men women reported,1
surgery identified major,1
identified major categories,1
major categories influence,1
gaps mentoring family,1
impede promotion advancement,1
overall participants expressed,1
concerns gaps mentoring,1
gaps mentoring women,1
mentoring women versus,1
women versus men,1
difficulties finding role,1
finding role models,1
role models faced,1
models faced similar,1
percentage female anaesthesiologists,1
generation generation complete,1
systems nice necessary,1
systems evolved nice,1
nice talk necessary,1
changes generation generation,1
nice necessary outline,1
best discriminatory practices,1
generation complete contribute,1
faculties percentage female,1
display slight preference,1
vacancy find different,1
positions likely career,1
likely career track,1
career track predicted,1
track predicted statistical,1
posited statuscharacteristic theory,1
fewer hours especially,1
rapidly expanding technology,1
expanding technology decreases,1
heightened risk poor,1
tests effects message,1
effects message frames,1
affecting social determinants,1
mandatory minimum sentencing,1
restrictions supplemental nutrition,1
public housing programs,1
drug convictions heightened,1
individuals felony drug,1
felony drug convictions,1
assess effects frames,1
conducted april nationally,1
april nationally representative,1
nationally representative online,1
representative online survey,1
online survey panel,1
exposure arms combining,1
consequences incarceration community,1
incarceration community reentry,1
community reentry framed,1
support banthebox laws,1
justice impact children,1
impact children framing,1
children framing lowered,1
distance measures increased,1
measures increased support,1
increased support banthebox,1
social justice impact,1
framing lowered social,1
lowered social distance,1
attachment country origin,1
individual organizational levels,1
organizational levels cycle,1
bias cycle theory,1
prepare analysis subject,1
influences individual organizational,1
society attachment country,1
cycle theory describe,1
cycle theory formulate,1
theory describe understanding,1
late late covering,1
late covering laboratory,1
covering laboratory decision,1
reliance student evaluations,1
area automation applies,1
automation applies stages,1
qualification basic level,1
certificate solution came,1
solution came ict,1
coverage eventual gaps,1
cfo tenure cfo,1
goodness moral beauty,1
moral goodness moral,1
moral beauty judgment,1
worldview conflict prejudice,1
tenure cfo board,1
cfo board membership,1
link worldview conflict,1
big data analytics,1
judgment moral beauty,1
close social ties,1
represented occupations characterized,1
ties perceptions organizational,1
firms high share,1
recruiters firms high,1
social ties perceptions,1
occupations characterized high,1
perceptions organizational prestige,1
employee life satisfaction,1
dimensions warmth competence,1
examined eventrelated potentials,1
fasted state meal,1
eventrelated potentials erp,1
potentials erp healthy,1
erp healthy nonobese,1
healthy nonobese females,1
performed foodrelated iat,1
sessions fasted state,1
examined eventrelated,1
state meal,1
showed differences erp,1
congruence categories additionally,1
meal despite greater,1
despite greater implicit,1
greater implicit hedonic,1
implicit hedonic motivation,1
lpp congruence categories,1
state meal despite,1
differences erp components,1
categories additionally individual,1
abusive supervisory behavior,1
state sense power,1
safety construct relationships,1
variance safety construct,1
supervisory behavior positively,1
physical attractiveness effect,1
behavior positively related,1
nwom lowers credibility,1
sample laboratory personnel,1
social distance perception,1
considerable gender racial,1
diversity consensus reaching,1
gender racial disparities,1
qualifications suggesting bias,1
suggesting bias investigators,1
bias investigators studied,1
process simulating advancement,1
simulating advancement promotion,1
advancement promotion tenure,1
promotion tenure apt,1
scoring group convergence,1
targeted academic faculty,1
faculty annual association,1
annual association american,1
association american colleges,1
american colleges aamc,1
colleges aamc meeting,1
dossier male assistant,1
male assistant professor,1
assistant professor focus,1
opportunity bias situations,1
statistically significant difference,1
difference candidates overall,1
candidates overall scores,1
rated candidate lowest,1
ranked activities related,1
activities related diversity,1
related diversity equity,1
criteria deliberated heavily,1
deliberated heavily showed,1
statistical power measure,1
power measure intragroup,1
shows promise illuminating,1
promise illuminating individual,1
illuminating individual perceptions,1
individual perceptions committee,1
perceptions committee composition,1
committee composition group,1
composition group dynamics,1
group dynamics sway,1
inequalities academic settings,1
passive victims agenda,1
victims agenda neoliberalisation,1
agenda neoliberalisation universities,1
neoliberalisation universities seen,1
universities seen actively,1
seen actively creating,1
actively creating ideology,1
creating ideology manifested,1
ideology manifested logic,1
desirable futures constructed,1
futures constructed strategic,1
constructed strategic plans,1
strategic plans suggest,1
plans suggest universities,1
suggest universities able,1
universities able willing,1
able willing offer,1
willing offer resistance,1
offer resistance alternative,1
profession seeks hire,1
evaluationdiscussion affective domain,1
seeks hire train,1
hire train individuals,1
train individuals consistently,1
andor exceed job,1
exceed job cultural,1
job cultural expectations,1
cultural expectations resident,1
goal quality improvement,1
prospective qualitative comparison,1
comparison oi versus,1
prospective qualitative,1
qualitative comparison,1
prospective,1
qualitative,1
comparison,1
versus,1
setting dartmouth hitchcock,1
dartmouth hitchcock center,1
hitchcock center lebanon,1
setting dartmouth,1
dartmouth hitchcock,1
hitchcock center,1
center lebanon,1
dartmouth,1
hitchcock,1
feedback faculty obtained,1
factors selected based,1
selected based job,1
based job profile,1
job profile interview,1
profile interview scripts,1
interview scripts created,1
scripts created validated,1
created validated behavioral,1
validated behavioral attitudinal,1
critical attributes selfmanagement,1
attributes selfmanagement integratorsynthesizer,1
selfmanagement integratorsynthesizer versatility,1
integratorsynthesizer versatility communication,1
versatility communication achievement,1
communication achievement absolute,1
achievement absolute mean,1
absolute mean difference,1
mean difference rankapplicant,1
difference rankapplicant standard,1
industry proven methodology,1
proven methodology practically,1
methodology practically applied,1
practically applied define,1
applied define select,1
define select high,1
select high performance,1
high performance authors,1
specific institution comparing,1
resulted substantial differences,1
evaluate interview techniques,1
selection diagnostic radiology,1
diagnostic radiology resident,1
radiology resident candidates,1
resident candidates identify,1
candidates identify factors,1
factors influencing use,1
influencing use alternative,1
use alternative interview,1
anonymous question email,1
provided active members,1
active members association,1
members association program,1
association program directors,1
program directors radiology,1
included questions residency,1
questions residency demographics,1
residency demographics organization,1
demographics organization resident,1
size number faculty,1
like multiple miniinterview,1
casual visual cognitive,1
ranking candidates match,1
candidates match facets,1
match facets considered,1
facets considered usmle,1
considered usmle step,1
usmle step scores,1
step scores performance,1
debtlike compensation incentives,1
cfo debtlike compensation,1
overseas business knowledge,1
compensation incentives associated,1
labor force participation,1
impact overseas business,1
informal institutional differences,1
incentives associated financial,1
gap labor force,1
offer opportunities intervention,1
theoretical framework gained,1
framework gained prominence,1
gained prominence qualitative,1
inequity intercategorical quantitative,1
intercategorical quantitative applications,1
quantitative applications focused,1
applications focused primarily,1
focused primarily describing,1
primarily describing health,1
argue importance quantitative,1
outcomes different intersections,1
importance quantitative analytic,1
quantitative analytic intersectionality,1
analytic intersectionality identify,1
intersectionality identify methodological,1
identify methodological challenges,1
methodological challenges potential,1
challenges potential solutions,1
potential solutions structuring,1
incorporate mediation exposuremediator,1
discrimination index indi,1
mediation exposuremediator interaction,1
exposuremediator interaction use,1
interaction use vanderweeles,1
use vanderweeles threeway,1
vanderweeles threeway decomposition,1
threeway decomposition methodology,1
decomposition methodology adapt,1
methodology adapt interpretation,1
describe actual adjusted,1
inequalities psychological distress,1
psychological distress decompose,1
distress decompose identify,1
groups eg indigenous,1
indigenous sgm versus,1
white nonsgm reflect,1
nonsgm reflect expected,1
reflect expected inequality,1
expected inequality outcome,1
comparison autochthonous lacking,1
substantial occupational health,1
empirical evidence psychosocial,1
migrant minority outpatient,1
minority outpatient settings,1
outpatient settings germany,1
settings germany comparison,1
germany comparison autochthonous,1
evidence psychosocial health,1
occupational health worldwide,1
aims identify workrelated,1
minority comparison autochthonous,1
identify workrelated stressors,1
workrelated stressors resources,1
stressors resources corresponding,1
resources corresponding coping,1
corresponding coping strategies,1
coping strategies migrant,1
strategies migrant minority,1
migrant minority comparison,1
migrant autochthonous employed,1
noncommercial privatecommercial services,1
autochthonous employed german,1
employed german homecare,1
german homecare sector,1
homecare sector interviewed,1
sector interviewed qualitative,1
interviewed qualitative explorative,1
qualitative explorative manner,1
explorative manner distinction,1
settings,1
interviews took place,1
premises private homes,1
took place nursing,1
place nursing services,1
nursing services premises,1
services premises private,1
interviews took,1
private homes,1
took place,1
place nursing,1
services randomly chosen,1
homecare providers second,1
providers second largest,1
second largest german,1
largest german federal,1
german federal citystate,1
federal citystate hamburg,1
citystate hamburg invited,1
hamburg invited interview,1
invited interview management,1
relevant literature findings,1
literature findings formed,1
findings formed base,1
formed base semistructured,1
barriers resources coping,1
resources coping strategies,1
linguistically culturally diverse,1
culturally diverse team,1
conventional approach qualitative,1
approach qualitative content,1
regardless origin culture,1
cope occupational stressors,1
origin culture perceive,1
culture perceive time,1
perceive time pressure,1
time pressure lifting,1
pressure lifting patients,1
lifting patients lack,1
patients lack appreciation,1
personal fate burdening,1
differences language main,1
community sharing commonalities,1
positive nurseclient relationship,1
known topic,1
topic,1
known,1
growing demand care,1
healthcare personnel abroad,1
demographic change leads,1
change leads increasing,1
leads increasing trend,1
increasing trend hire,1
trend hire healthcare,1
hire healthcare personnel,1
growing demand,1
personnel abroad,1
workplace characterized physically,1
pain job dissatisfaction,1
characterized physically psychologically,1
physically psychologically demanding,1
psychologically demanding tasks,1
demanding tasks leading,1
tasks leading musculoskeletal,1
leading musculoskeletal pain,1
musculoskeletal pain job,1
workplace characterized,1
migrant healthcare workers,1
healthcare workers experience,1
workers experience additional,1
experience additional stressors,1
additional stressors like,1
stressors like discrimination,1
like discrimination practices,1
migrant healthcare,1
acculturative stress,1
healthcare workers,1
adds,1
migrant autochthonous share,1
master occupational burdens,1
autochthonous share similar,1
migrant autochthonous,1
occupational burdens,1
autochthonous share,1
report differences stressful,1
impedes functioning team,1
functioning team collaboration,1
working nurseclient relationship,1
nurseclient relationship autochthonous,1
relationship autochthonous migrant,1
autochthonous migrant minority,1
